"location_id";"state";"district";"market"
"bcc60585331e8ed85a25acb16b1404c6";"NAN";"HOSHIARPUR";"GARH SHANKAR"
"0be20a2b2015597690b26644718caebd";"UNKNOWN";"PUNE";"KHED(CHAKAN)"
"43dd65dd55e206b2cbb5ac090271365d";"NAN";"FIROZABAD";"SHIKOHABAD"
"bec426e4861a9c9f5f43f8668f80d463";"NAN";"SAGAR";"BANDA"
"7ce7e7caff8cbf49d8ff3e95b78711a0";"UNKNOWN";"UNKNOWN";"BETUL"
"7b2e95f6f8c24fc10412bb932808d178";"UNKNOWN";"BIJAPUR";"BIJAPUR"
"52f2ab93fe26d8516ca1a3abcf1e818f";"UNKNOWN";"KORBA";"KATGHORA"
"65183520db3a4176de48defea2356b1e";"UNKNOWN";"UNKNOWN";"MOOVATTUPUZHA"
"d8271612c404272bb5f7a549e44bc2cb";"GUJARAT";"UNKNOWN";"MANDAL"
"440d04a0feca4b1c26001102a82e5b8a";"UNKNOWN";"TIKAMGARH";"UNKNOWN"
"74d3498cbaa8a17534502e667d2667db";"UNKNOWN";"BAGHPAT";"BAGPAT"
"a2d9f1581fc5f89c69c554f265f165b5";"NAN";"GUNA";"RAGHOGARH"
"5c3adb58e18e0f190cd3035e4a346d9d";"UNKNOWN";"RAJNANDGAON";"GANDAI"
"60b66891c98d0130e536092fcf5b36e5";"NAN";"LUCKNOW";"LUCKNOW"
"63142347dea8d7134a7b281a6892c2bb";"NAN";"HOSHIARPUR";"MUKERIAN"
"831f471027e1c4fa837ddb4a4c592ec2";"MAHARASHTRA";"UNKNOWN";"LAXMI SOPAN AGRICULTURE PRODUCE MARKETING CO LTD"
"e00d72ad7354e3139069862c9cee8087";"NAN";"RAJKOT";"JETPUR(DIST.RAJKOT)"
"125f05a3fb3cbfbdef6fd4f518541d60";"MAHARASHTRA";"UNKNOWN";"PIMPALGAON BASWANT(SAYKHEDA)"
"a932aafd98347ccd3eb0c074c078c934";"UNKNOWN";"GHAZIPUR";"UNKNOWN"
"3e30206acee7fc1a152f9bcb3ed0beb4";"UNKNOWN";"RAISEN";"BEGAMGANJ"
"3659c40bacbd212d4acdc7152ddc465e";"UNKNOWN";"UNKNOWN";"KEONJHAR(DHEKIKOTE)"
"bfad8ad6c7073098e876eabf12e6b8c2";"PUNJAB";"UNKNOWN";"ABOHAR"
"f96df507c4c38ab83855823046a1e24e";"UNKNOWN";"KANGRA";"KANGRA(BAIJNATH)"
"a979d3efca1392e62f16af3c8e51ff0d";"UNKNOWN";"PHEK";"PFATSERO"
"f4d896dee46fe2cedefac247c6eb418c";"UNKNOWN";"UNKNOWN";"KALAPIPAL"
"ec7d267a1a4d98a267f4877e2a87689c";"NAN";"MEERUT";"MEERUT"
"a3fe504db89dc5442c71f5d4ee4d4338";"UNKNOWN";"UNKNOWN";"PEN"
"831b37b865c6d9e1b3160901a75dce19";"UNKNOWN";"SIROHI";"ABU ROAD"
"6360a915333c0862cdc01d1140a5b781";"UNKNOWN";"UNKNOWN";"NASIK"
"a4950915853d18fe101ddf8aedca957d";"UNKNOWN";"UNKNOWN";"FIROZABAD"
"a1e313601f76fa60a855f6d2a51bd9d7";"NAN";"SITAPUR";"SITAPUR"
"493004116df4546d0ccdf941c46333d6";"UNKNOWN";"UNKNOWN";"BARWALA"
"16ae9b8fb114ba477d0c259f6a887ac3";"UNKNOWN";"UNKNOWN";"ERNAKULAM"
"c4eeb424e24ac6306915ebb7ba3034d4";"NAN";"UNKNOWN";"SIRONJ"
"5dcd6572b9acca9fc5bd8f1a93489efe";"MAHARASHTRA";"UNKNOWN";"PUNE(MANJRI)"
"46648058539998425188f9450f37de7a";"UNKNOWN";"UNKNOWN";"REWARI"
"1c6db43144450a99952066802f29d312";"UNKNOWN";"UNKNOWN";"MATHURA"
"76eed963890cd68fcfe0bef803284d5c";"NAN";"SONIPAT";"SONEPAT"
"f47e0d13ded632f6250057a07e895f46";"BIHAR";"MADHUBANI";"UNKNOWN"
"f701eb1a268cc703a7c1718efb486be7";"UNKNOWN";"UNKNOWN";"TUMSAR"
"ce613febca5fe340237af21c5af834a6";"UNKNOWN";"UNKNOWN";"SABALGARH"
"2e687e937cc404c58c1783834b47c842";"NAN";"BANGALORE";"RAMANAGARA"
"64617e9e7ad82de18e9c54ae05315757";"NAN";"KOLAR";"UNKNOWN"
"74dac2a2e5a5cc6dd89dac4ddba8a2ae";"UNKNOWN";"JALGAON";"CHOPADA"
"68c35c9c62c20ceadea929daec5b4eae";"UNKNOWN";"VARANASI";"VARANASI"
"48c8b04bebce96f499d1b4f46fa87e86";"UNKNOWN";"SURENDRANAGAR";"CHOTILA"
"7c1089d61ca8f57f197ffea241f88e3e";"UNKNOWN";"HINGOLI";"HINGOLI"
"2432f1b4790f2d01c838cd5332d53357";"KERALA";"THIRUVANANTHAPURAM";"NEYYATINKARA"
"841646a2fff8b51b9d06b129e68ca044";"UNKNOWN";"BEED";"GEVRAI"
"ef8a179dafa3d489d9af2615cc377726";"UNKNOWN";"TIKAMGARH";"PALERA"
"4e7d0acd752d6d25d0426037f3973013";"NAN";"DAUSA";"LALSOT"
"39af6383a4f3dc4e423612435c96f037";"NAN";"UNKNOWN";"LADWA"
"27526496ca412c2f6ab2d9070465ef90";"PUNJAB";"MUKTSAR";"GIDDARBAHA"
"d310d21ffe44041ab3c9b09e26e367f2";"NAN";"HYDERABAD";"ERRAGADDA(RYTHU BAZAR)"
"a3b891498c2730f45b495675f2992000";"UNKNOWN";"UNKNOWN";"MANSA(MANAS VEG YARD)"
"35fe8848ab30363e59af26b9bc841f01";"UNKNOWN";"UNKNOWN";"BASTI"
"bc3da8763643a4edd9faa86ee40fe99c";"KARNATAKA";"KOLAR";"MULABAGILU"
"da9e71c44fba0823c425829800f93a53";"RAJASTHAN";"JALORE";"UNKNOWN"
"fd192919313b19eab3cc5e14151f6c5a";"NAN";"INDORE";"SANWER"
"05f5f62fb9226f3fedaaf6c837358203";"NAN";"NALGONDA";"VENKATESWARNAGAR"
"a631436188b2366dda8d75ec2e2aec1f";"UNKNOWN";"SHIVPURI";"POHARI"
"196467a6f9c4cb08030e0b7d77f7e0df";"UNKNOWN";"THANE";"VASAI"
"d740a61faf80463ed658f0b4fd9efeb8";"NAN";"KEONJHAR";"SAHARPADA"
"a11bc3de5c9a8bcc6d425900231e7803";"NAN";"PUNE";"PUNE"
"6d6a2fdaaece965dc1a7a8d4b2e0a2d3";"UNKNOWN";"UNKNOWN";"NEW GRAIN MARKET , PANCHKULA"
"966f6808665a482da6f0dd13b9e6e0f8";"UNKNOWN";"SEONI";"LAKHNADON"
"90008aa7d0476b6d8d71c7d960df6a5f";"UNKNOWN";"NORTH 24 PARGANAS";"HABRA"
"8e63bb1e4236de64878e8d687bca3f80";"UNKNOWN";"UNKNOWN";"JODHPUR (F&V)"
"24740238d1646d6a562f8cc79bce0afa";"NAN";"BUNDI";"KESHORAIPATAN"
"d3b945dcfe8bd068c28b6d148a326a84";"UNKNOWN";"BALAGHAT";"MOHGAON"
"3f290450f6f580ac7cdf27ad5cd49b9b";"MAHARASHTRA";"AMARAWATI";"ANAJNGAON"
"a8c721cab680e30fe5f848a882c74982";"UNKNOWN";"UNKNOWN";"JALGAON(MASAWAT)"
"ce800b275fd735a978bd6a6d3a77d8ce";"UNKNOWN";"TONK";"DEOLI"
"4309322d3249ce63d2b6bc8552c09d44";"UNKNOWN";"AMBALA";"SHAHZADPUR"
"6b06b7c8b399db2dd5a34b114f231efa";"NAN";"KURUKSHETRA";"THANESAR"
"ad588c42e307110d4ec94b2a37af1e76";"HARYANA";"UNKNOWN";"DHARSUL"
"0965d99a4414238407fccd92e28a6af1";"UNKNOWN";"UNKNOWN";"NARWANA"
"e3e20293c62a4363e0725614dd7f0e68";"UNKNOWN";"UNKNOWN";"AMBALA CITY(SUBJI MANDI)"
"32b8c019902c2cec7ff4de9a525314dc";"UNKNOWN";"CHITTORGARH";"NIMBAHERA"
"a830a804f5cc71d3a34dfc3dadc87ab3";"UNKNOWN";"UNKNOWN";"GIDDARBAHA"
"135479259a8a9a57e36829691b018c9b";"NAN";"SEONI";"LAKHNADON"
"f3a94c84cec25a5491ab3cce8eddf5e3";"MAHARASHTRA";"PUNE";"MANCHAR"
"7c8530980134108f51a23186e5cc59b1";"NAN";"UNKNOWN";"KUKSHI"
"3c5add8e2b25f4cfa109797acb580625";"UNKNOWN";"NAGPUR";"KATOL"
"519bb5d1ced3e51ef671a63c2745fb5f";"UNKNOWN";"UNKNOWN";"NARELA"
"0b5f798d56007d323739e82e59c4a85e";"NAN";"TONK";"UNKNOWN"
"78d92eff05b6de3be0e1bc103574669a";"HIMACHAL PRADESH";"UNKNOWN";"MANDI(TAKOLI)"
"5c6d6517a242e392194e5e87fd2a5c42";"NAN";"SHAJAPUR";"SHUJALPUR"
"1cb1c5f32e0669178c464b762f66f158";"UNKNOWN";"UNKNOWN";"ATRAULI"
"a22b017346976d42e703b5acd7560597";"NAN";"REWA";"HANUMANA"
"d7cd893f913d3d02ee6fa0459816a02d";"ORISSA";"UNKNOWN";"KAMAKHYANAGAR"
"b867509edaaced601aa478f0938a9a59";"NAN";"UNKNOWN";"WAZIRGANJ"
"5c4ae9564f1b89655913a50c20ffe24b";"UNKNOWN";"MEERUT";"UNKNOWN"
"3c5a83ed9042634d66f1b1524f878343";"MADHYA PRADESH";"UNKNOWN";"JABALPUR(F&V)"
"3b8f648c38978d0eeedfbe7d85373edd";"UNKNOWN";"BULANDSHAHAR";"GULAVATI"
"133b2dda112fd709956b8d04345c708c";"NAN";"BALRAMPUR";"TULSIPUR"
"29ad389e050fca34697b30b75d6f4a1e";"ORISSA";"SAMBALPUR";"UNKNOWN"
"30e491860255da22c761c88bbcf950c2";"NAN";"BIRBHUM";"UNKNOWN"
"b61646f8fef6fe6ad523d16100808fbb";"NAN";"BASTI";"UNKNOWN"
"7b2fb2a06b7c36bf41fa98fb749fbf00";"UNKNOWN";"UNKNOWN";"HASSANPUR"
"5fbe63f1f6c4debce9b1f3923815e895";"NAN";"SHEOPUR";"SYOPURKALAN(F&V)"
"628e5b887b55d375ab83b9ed9d9cf038";"HARYANA";"FATEHABAD";"TOHANA"
"050629fc413d1348247ebc8afb37b44f";"MADHYA PRADESH";"UNKNOWN";"LOHARDA"
"4e10d8d65aec8b6a7122aee48a10d763";"UNKNOWN";"DELHI";"NAJAFGARH"
"ceec1d8bb8373b123c5779fff2456735";"UNKNOWN";"KARNAL";"GHARAUNDA"
"b7ba0b2eabd8a45d6cb4f510b77a1e64";"NAN";"UNKNOWN";"SAMBHAL"
"f8418b4e10985dfa85182fda9863ad3b";"NAN";"UNKNOWN";"PETLAWAD"
"6343bf9da193363136d24bb7d2c4822c";"NAN";"KOLHAPUR";"UNKNOWN"
"069bf298e4184d7fc80d6aa5db93eeee";"UNKNOWN";"NAGPUR";"RAMTEK"
"a50af1b48ab0e528e67588d0cf3d3e35";"ORISSA";"PURI";"NIMAPARA"
"d9d00d893c698c161d756cd362caa71c";"UNKNOWN";"UNKNOWN";"RAMPURHAT"
"9922f7df51fda6051b22b02d2e4c7b87";"UNKNOWN";"UNKNOWN";"AKOLA"
"b4caae8e940deef7fe93424bb50f69e3";"UNKNOWN";"CHHATARPUR";"NAUGAON"
"b10d9b9d51fe57a165222b44ddbbcc23";"NAN";"KHEDA";"KAPADVANJ"
"bf7c2fbb2d8afd998c42d2289208b8df";"UNKNOWN";"KATNI";"KATNI(F&V)"
"944d69f641b6dfb1f9213cbc58bb54a2";"MAHARASHTRA";"RAIGAD";"UNKNOWN"
"984456d7598e0126b5045cc53778875b";"NAN";"MURSHIDABAD";"JANGIPUR"
"149c29d45b002d24f0b3163d6ec10259";"MAHARASHTRA";"UNKNOWN";"NEWASA(GHODEGAON)"
"de694d8d97cd4c56e943cf2ad4c023e1";"NAN";"REWA";"BAIKUNTHPUR"
"a2fe708c1e81d1e5225a9449756d61c5";"JAMMU & KASHMIR";"UNKNOWN";"AKHNOOR"
"30ab82c83541faaba87f608d4d90acb0";"HARYANA";"FATEHABAD";"DHARSUL"
"515785ed665ee15f70572c7d2c01dfbc";"NAN";"AHMEDABAD";"AHMEDABAD(CHIMANBHAI PATAL MARKET VASANA)"
"10701f61622feeda4f35ba6e95bc3cbc";"NAN";"RAJGARH";"UNKNOWN"
"f839f4f73ef1f39dd5528a7879844fbd";"UNKNOWN";"KULLU";"BANDROL"
"50ff0ee4bde360b4001a3494cf3a4380";"UNKNOWN";"UNKNOWN";"CHIRGAON"
"5804cbff9a1e1eb5ba07326ac17845c1";"MADHYA PRADESH";"SHAJAPUR";"BADOD"
"ed3ac53a4df910ac03a29718fbdcdeae";"UNKNOWN";"GANDHINAGAR";"MANSA(MANAS VEG YARD)"
"b1c44f7231b4cf150a9164e5d870e0bf";"MADHYA PRADESH";"HOSHANGABAD";"BANAPURA"
"8741388fc285e49d12b7e09578f0801b";"KARNATAKA";"UNKNOWN";"BANGARPET"
"daf672cf24d4cd406e3cb458c52181ab";"UNKNOWN";"BEED";"UNKNOWN"
"19b291046436cadd9c574066b5e8cdc1";"NAN";"KOTTAYAM";"KOTTAYAM"
"525dce1589a7c84bcd36d160c8f6bdab";"KARNATAKA";"BANGALORE";"BINNY MILL (F&V), BANGALORE"
"3f82022d21d64138bee17418962b1529";"PUNJAB";"UNKNOWN";"BHOGPUR"
"bdaea0a4984d90078cbab3a7bd0e12c9";"MAHARASHTRA";"SHOLAPUR";"AKKALKOT"
"deaad7fd6a7991db1aaac4513952968d";"UNKNOWN";"RAISEN";"OBEDULLAGANJ"
"46c47459346606689dcbea9264e1390f";"NAN";"DHENKANAL";"UNKNOWN"
"681e9ab5538089e10feb3f953eac24ab";"NAN";"SHAHJAHANPUR";"PUWAHA"
"f8a2cc53c8c8c0052c07ea4bff7c80b7";"UNKNOWN";"UNKNOWN";"PUNE(MOSHI)"
"f9260fb75a81fccb2c634ee216ed5123";"NAN";"UNKNOWN";"JASVANTNAGAR"
"09cf84219344100f7e5b23fcea3b867b";"MAHARASHTRA";"HINGOLI";"UNKNOWN"
"6634f210e7a65958da75365ae9556aa7";"UNKNOWN";"JAMMU";"AKHNOOR"
"0bf2deab58f0263f3773662db0c9fb14";"RAJASTHAN";"JAIPUR";"UNKNOWN"
"4d4216aa5b71b583b9aef948ef7ac0fa";"UNKNOWN";"UNKNOWN";"JIAGANJ"
"525a4f08481d3143e74df013706323f4";"ANDHRA PRADESH";"UNKNOWN";"KARIMNAGAR(RYTHU BAZAR)"
"92c177025ae00381df93dce233bddbd7";"UNKNOWN";"UNKNOWN";"SAMALKHA"
"6da758ec0723364a06b153c5a6b678c5";"MAHARASHTRA";"DHULE";"DONDAICHA"
"18ba9479b48c79c5b831bfefa3698a9b";"MADHYA PRADESH";"UNKNOWN";"KHIRAKIYA"
"9eb8b3667c5789da0398dd6f1dd00fd4";"UNKNOWN";"PARBHANI";"SHREE SALASAR KRUSHI BAZAR"
"77d6ccf9030e28631ba796016d826e36";"UNKNOWN";"JAMNAGAR";"KALAWAD"
"9cc2a2d1c453122b40d8811131f7f61e";"WEST BENGAL";"UNKNOWN";"BOLPUR"
"0e003341ddcb7e431b5c6a5385a50dc7";"UNKNOWN";"HASSAN";"UNKNOWN"
"b793d0670ab115d26e3a12a50d322259";"KARNATAKA";"BIDAR";"UNKNOWN"
"34a6a818995200f615bde7d82862e157";"GUJARAT";"UNKNOWN";"DHANSURA"
"14bc27b548d491fbf4e5079ed3d9858e";"PUNJAB";"UNKNOWN";"PHILLAUR"
"95e27a8f35497cb45a6db118cad5884a";"NAGALAND";"UNKNOWN";"PFATSERO"
"a3450fe5e4b4fb6ba21635faf924efa1";"UNKNOWN";"MEDAK";"SADASIVPET"
"e02fef66bb5cd63dc9a3882bc67ba4f9";"UNKNOWN";"UNKNOWN";"SRIDUNGARGARH"
"f3fdefdc1be038a70c7926b72a3dd7f2";"RAJASTHAN";"HANUMANGARH";"PILIBANGA"
"bd4d4da2390f94e9e3186f48ab52964d";"UNKNOWN";"KOTA";"KOTA"
"9c66798b192d15c8b4e8ade656aaee93";"MADHYA PRADESH";"KATNI";"KATNI(F&V)"
"7941ff8f285799038d0791ea8f68b336";"UNKNOWN";"ANAND";"BORSAD"
"8bd48b9c6acbcf9dde430f4c556d4cfa";"NAN";"SHAJAPUR";"SHAJAPUR"
"c778516d5cbf6d8fb710f34bedd8e9d5";"NAN";"PANCHKULA";"UNKNOWN"
"d6c227c362153e05f2faff798d299448";"UNKNOWN";"NASHIK";"LASALGAON"
"fdaae7f912535e87882a5695c134d1e8";"NAN";"AHMEDNAGAR";"SHEVGAON"
"bac39bb7a4e1146107b51aa2210bcfa8";"UNKNOWN";"BILASPUR";"UNKNOWN"
"cdbed0d58ce3240b0cbcc0398e57ab1e";"DELHI";"UNKNOWN";"NARELA"
"d2944878e781722738d277935785a466";"MAHARASHTRA";"UNKNOWN";"SHREE RAMESHWAR KRUSHI MARKET"
"daf9f37aaf2e2ee3ac485e4673703db0";"NAN";"JAMMU";"BATOTE"
"815528c92674142a5226b5caa981f551";"NAN";"SABARKANTHA";"UNKNOWN"
"cdeb0c06055a5327b5cc8a42679a7a2f";"UNKNOWN";"BAHRAICH";"UNKNOWN"
"225c637001f8c83db6439e06753e2acf";"RAJASTHAN";"UNKNOWN";"MALPURA"
"da010d488fb67beaf8131e0b5b2bdfb4";"NAN";"KANGRA";"KANGRA"
"ebfb2e3fcc47c866e37ab18a70cfe951";"MADHYA PRADESH";"UNKNOWN";"SHAMSHABAD"
"bfcba1e744565087c6a29c33771b2f54";"MADHYA PRADESH";"SATNA";"NAGOD"
"435712af8d37a83aa9bc5d83ff39a634";"NAN";"BASTI";"BASTI"
"114d714be1ea36505c5a25482198939e";"NAN";"BADAUN";"WAZIRGANJ"
"5ed9becc40402c06f32656e1650060b5";"JAMMU AND KASHMIR";"UNKNOWN";"KULGAM"
"875389c07cc6318eb928d5230c0fb04b";"NAN";"UNKNOWN";"CHEEKA"
"8c8bc30ec784e7d555d3a1718b37da0c";"KERALA";"UNKNOWN";"AROOR"
"5af823aca00df80d0f3caadda8790679";"NAN";"UNKNOWN";"AMARWDA"
"47f4421d411f228b336c32dd40ad1edb";"NAN";"JHARSUGUDA";"JHARSUGUDA"
"123ccf046b1d48e3638d6e716fe425d5";"UNKNOWN";"UNKNOWN";"PIRAVAM"
"e5e1d5784551939e9592b4ab7fc48680";"NAN";"SEONI";"GHANSOUR"
"9dd7bc970cc9a5b0190547b63d944ea9";"MAHARASHTRA";"UNKNOWN";"PAROLA"
"9549ea2fc1a2b138d63bf59984d1552c";"UNKNOWN";"MANDLA";"MANDLA"
"b6a27027d60a7592adb9704c81d34106";"NAN";"AHMEDNAGAR";"SANGAMNER"
"cf903baac1fd1276409aa6029e2913f8";"UNKNOWN";"UNKNOWN";"JAITU"
"b50532848e6625f964202dd7f4e0d88b";"KARNATAKA";"BANGALORE";"DODDABALLA PUR"
"f2a3a0abcb77130a9a5da6dbf1df035e";"UNKNOWN";"UNKNOWN";"SHEOPURKALAN"
"e3a6157e5ef3525cdb137a9a87fdae4a";"NAN";"UNKNOWN";"KHAIR"
"de9189038a20d31f9481de9b62865762";"UTTAR PRADESH";"UNKNOWN";"SANDILA"
"9e7f89663763f5af30cf17110899d493";"UNKNOWN";"UNKNOWN";"SHAHABAD(NEW MANDI)"
"442fcafb4432534fb5caa2f4efbb93cc";"NAN";"SAMBHAL";"UNKNOWN"
"51e83b81c9c7b7d87b12e5497b0b03d8";"NAN";"SHIMOGA";"UNKNOWN"
"01a8fb88678d52c6d54fa6bfe754a21e";"NAN";"SHOLAPUR";"DUDHANI"
"92d9ca5d5f29707cd5dfc659d6299860";"UNKNOWN";"UNKNOWN";"PIPARIYA"
"1770bed9e64e0b2069f6b05c75f516a3";"UNKNOWN";"UNKNOWN";"JASRA"
"cb27a6a97649dc08720fb3958e0eede1";"UNKNOWN";"HANUMANGARH";"SANGRIYA"
"509c5d5864811b53635b98f648c99b8d";"NAN";"UNKNOWN";"GARHSHANKAR (KOTFATUHI)"
"7223fcef309bcab6814cf2f5e27df304";"UNKNOWN";"UNKNOWN";"MALOUT"
"63b74cd0ad5eb12f9bc04bcb8d47ac78";"MADHYA PRADESH";"UNKNOWN";"KATNI(F&V)"
"594575bee1acdea7aec103a54141258e";"MADHYA PRADESH";"UNKNOWN";"JATARA"
"1cfc0777f38a4da7f06239309a075a03";"UNKNOWN";"MANDSAUR";"BHANPURA"
"addabf8dad02519e93172892d2776321";"KERALA";"ALAPPUZHA";"CHERTHALA"
"3b07ba06675e7ca7a43dc4067dd8cdbd";"MADHYA PRADESH";"DINDORI";"UNKNOWN"
"e17da5d01dbc2782c686f41f70b1aaba";"MADHYA PRADESH";"HOSHANGABAD";"SEMRIHARCHAND"
"13ff3033d60c0ed0fdd5fa9814125dbe";"UNKNOWN";"UNKNOWN";"BADNAWAR"
"bd9a0f98a517086b9418e0c832513d03";"RAJASTHAN";"JODHPUR";"BHAGAT KI KOTHI"
"972bb584e9090ec9b344defc712dc92d";"ORISSA";"UNKNOWN";"NIMAPARA"
"29d1919815690a1f2811be5bff8f823c";"UNKNOWN";"KHARGONE";"SANAWAD"
"424e91150091109aa979737b9424140e";"UNKNOWN";"UNKNOWN";"PALITANA"
"f433b956b8a2410c7c279cdfd1ef569b";"UNKNOWN";"BADAUN";"DATAGANJ"
"834d6b93086ca08a638f2f0b41c9358f";"UNKNOWN";"DHULE";"DONDAICHA(SINDHKHEDA)"
"0f1919f643f1dc89ab0b64f4771c1ce7";"UNKNOWN";"SANGRUR";"BHAWANIGARH"
"d2ea816001b89e7cd50b216c8eefd72f";"RAJASTHAN";"UNKNOWN";"KOTA"
"fc552e4f1119f5940ed31698f16cb087";"MADHYA PRADESH";"REWA";"REWA"
"db69bec00ba44e53977e52c30ff092ab";"UNKNOWN";"UNKNOWN";"BAGHAPURANA"
"87a9ea43f1db63f73e74bdc6127fe41b";"UNKNOWN";"UNKNOWN";"JALUKIE"
"71136f4d6afa8fdd4cdd642f423b3d23";"NAN";"YAMUNA NAGAR";"UNKNOWN"
"6f11b8687a1b53656c9f86fd39cdf7a8";"UNKNOWN";"CHANDIGARH";"CHANDIGARH(GRAIN/FRUIT)"
"eb9f1cf35b051678af7f37c75806d079";"UNKNOWN";"SABARKANTHA";"UNKNOWN"
"9d62ec7674586e36e8a6a929645c1ef7";"ORISSA";"RAYAGADA";"GUNPUR"
"d618046d26c40c17f24ac1162b850f8f";"RAJASTHAN";"UDAIPUR";"UDAIPUR (GRAIN)"
"a54078043c1b9324899822aea14d9b43";"ASSAM";"KAMRUP";"PAMOHI(GARCHUK)"
"179f6204321f2b422f1b4a3a09cde73a";"UNKNOWN";"AMARAWATI";"DHARNI"
"03052959ff4d75febe0eb2eeb608a157";"NAN";"KATHUA";"KATHUA"
"aadd52f8dc5f7c9e0d1df5a643d3fe2a";"NAN";"UNKNOWN";"ANAJNGAON"
"026c46fd5abb3f7879d50afa46fc05f1";"UNKNOWN";"GANDHINAGAR";"KALOL"
"4c46c9b4fb17b0d8611e8608c984e894";"MAHARASHTRA";"UNKNOWN";"NANDGAON"
"75ce699f8b8abd3a07471a2e1d963a8c";"MAHARASHTRA";"WARDHA";"ASHTI(KARANJA)"
"7ce207ac3aad73144e92035dc4c97f24";"NAN";"UNKNOWN";"LALSOT"
"c8ba61154a3dc806b43d31c56a1d94c3";"UNKNOWN";"VIDISHA";"GULABGANJ"
"bf009388034889d7e717f4f2f5b84551";"UNKNOWN";"UNKNOWN";"AKHNOOR"
"efbbf5ea01e30ec7079aeb2b3bdcd7ed";"UNKNOWN";"UNKNOWN";"BAHRAICH"
"0aeaba6c4f7a20138e860088abb78f5f";"PUNJAB";"UNKNOWN";"DHARIWAL"
"ed392140cd6a6a6aba5bbea82f5de5ed";"MADHYA PRADESH";"UNKNOWN";"BETUL"
"aa589a2b74bedac7b0d7305efc61f0c3";"UNKNOWN";"FATEHPUR";"KISHUNPUR"
"1ae3b53414bc7bdffe430f2d54759801";"MADHYA PRADESH";"DAMOH";"DAMOH"
"de135d891179e83493a481757b45a653";"UNKNOWN";"UNKNOWN";"DEHGAM"
"01033a1da672fe0c07090c591417f903";"UNKNOWN";"RATNAGIRI";"RATNAGIRI (NACHANE)"
"a5629e03ac05677599e2057261a015c4";"UNKNOWN";"UNKNOWN";"SULTANPUR"
"c3e3942e3a5405b514d86a15e1aca188";"MADHYA PRADESH";"BURHANPUR";"BURHANPUR"
"805ee2be044b409a6eddd9d3dbb657a6";"NAN";"CHIKMAGALUR";"UNKNOWN"
"f2349f54f12b4b5f36f56320a9ac982d";"UNKNOWN";"PANIPAT";"SAMALKHA"
"f678d6c6e4c7f22dc4398c3d1d87012d";"UNKNOWN";"NANDED";"LOHA"
"b82143ddaa3b33e474f9b37ebac07c31";"UNKNOWN";"UNKNOWN";"DEWAS(F&V)"
"49f619c89defb16393bcb6ca3fccd740";"HARYANA";"UNKNOWN";"SADHAURA"
"e79a71967f1a452852f8a4cdcfcbe3e4";"PUNJAB";"MOGA";"BAGHAPURANA"
"45dd1b1f9ee638cbff1ae136ee13afb6";"PUNJAB";"UNKNOWN";"PHILLAUR(APRA MANDI)"
"15b1844145141d25c7d65a072e9b6215";"UNKNOWN";"GUNA";"RAGHOGARH"
"20c685496ca0f2f3b7902fef554758a2";"KARNATAKA";"UNKNOWN";"HASSAN"
"f47cf886f49748beb58a0df4af808247";"NAN";"DAHOD";"UNKNOWN"
"7fecd21ba0f98148ee585ba42ef941ad";"MAHARASHTRA";"AMARAWATI";"CHANDUR RAILWAY"
"6367c05d81e9e0402f9e0996b90d69a5";"GUJARAT";"DAHOD";"ZALOD(SANJELI)"
"d1176bf598faff7e38bb2b5491adc3b2";"NAN";"PALWAL";"UNKNOWN"
"a325ae11db9057e5bde66a6e6448eadd";"NAN";"RAJGARH";"KHUJNER"
"a7eddf9fb1ee3cf95a9baf49bba12368";"ANDHRA PRADESH";"UNKNOWN";"L B NAGAR"
"e116638541833c5beaab388195b37a9e";"MAHARASHTRA";"AMARAWATI";"CHANDUR BAZAR"
"5bc0ccbb3dac461eecdbd0e207c37801";"UNKNOWN";"SHIVPURI";"KOLARAS"
"c3e6c15f3578c558b7b2eff1faee0b15";"NAN";"UNKNOWN";"JAFARGANJ"
"c37b3904a5e2e11c9cf03f93e0a085b4";"NAN";"SATNA";"SATNA"
"80429683b52042e7db6f452c23751927";"KARNATAKA";"TUMKUR";"UNKNOWN"
"5d6eb358d703ccc1db59abee1a9cc636";"UNKNOWN";"NADIA";"KALYANI"
"466d5af23057b28937fb4cc51ecfc3b4";"UNKNOWN";"BHOPAL";"UNKNOWN"
"ef67a665731df078a7e991d968220f55";"UNKNOWN";"UJJAIN";"KHACHROD"
"d2b4fed27f89feeca40de3f6c17ba8dc";"UNKNOWN";"SAGAR";"GARHAKOTA"
"9baaa01b658d428aed7eb89661c8b231";"NAN";"CHITTORGARH";"KAPASAN"
"c9760f50c2ee0f10e867f8de3ca91a58";"UNKNOWN";"UNKNOWN";"PARALI VAIJYANATH"
"99ae53cd5c21ebd207b608868548d92e";"UNKNOWN";"THIRUVANANTHAPURAM";"PARASSALA"
"d78d4c420270d4a21d648adc11e4d6be";"UTTAR PRADESH";"AGRA";"ACHNERA"
"92a778dce5eaf38b19686cca9998010f";"UNKNOWN";"UNKNOWN";"CHHABRA"
"325df2cce478c1598df535d2c9ac074b";"NAN";"UNKNOWN";"BAYANA"
"9bdd52d31b958be03327fd412c98b813";"UNKNOWN";"BHAVNAGAR";"PALITANA"
"cb6656487b26040b0c9183368e912eb0";"MADHYA PRADESH";"JABALPUR";"SIHORA"
"8dbbd14c861557508b00872146e0e102";"UNKNOWN";"NASHIK";"MALEGAON"
